layer,score,eval_lang,model_a,seed_a,model_b,seed_b,pre_steps
7,0.5277,de,de2fr,7,de,3,8400
7,0.6125,de,de2fr,7,de,4,8400
7,0.5679,de,de2fr,7,de,5,8400
7,0.4562,de,de2fr,7,de,6,8400
7,0.7286,de,de2fr,7,fr,1,8400
7,0.8212,de,de2fr,7,fr,2,8400
7,0.8295,de,de2fr,7,fr,4,8400
7,0.7665,de,de2fr,7,fr,5,8400
7,0.7677,de,de2fr,7,fr,6,8400
7,0.8221,de,de2fr,7,fr,7,8400
7,0.4675,de,de2fr,8,de,1,8400
7,0.4579,de,de2fr,8,de,2,8400
7,0.5104,de,de2fr,8,de,3,8400
7,0.5916,de,de2fr,8,de,4,8400
7,0.567,de,de2fr,8,de,5,8400
7,0.4377,de,de2fr,8,de,6,8400
7,0.707,de,de2fr,8,fr,1,8400
7,0.7646,de,de2fr,8,fr,2,8400
7,0.8095,de,de2fr,8,fr,4,8400
7,0.7309,de,de2fr,8,fr,5,8400
7,0.7268,de,de2fr,8,fr,6,8400
7,0.7583,de,de2fr,8,fr,7,8400
8,0.6156,de,de2fr,1,de,1,8400
8,0.6079,de,de2fr,1,de,2,8400
8,0.6044,de,de2fr,1,de,3,8400
8,0.5831,de,de2fr,1,de,4,8400
8,0.5816,de,de2fr,1,de,5,8400
8,0.5773,de,de2fr,1,de,6,8400
8,0.8173,de,de2fr,1,fr,1,8400
8,0.8388,de,de2fr,1,fr,2,8400
8,0.8041,de,de2fr,1,fr,4,8400
8,0.8048,de,de2fr,1,fr,5,8400
8,0.8017,de,de2fr,1,fr,6,8400
8,0.8312,de,de2fr,1,fr,7,8400
8,0.6653,de,de2fr,2,de,1,8400
8,0.6397,de,de2fr,2,de,2,8400
8,0.6604,de,de2fr,2,de,3,8400
8,0.6256,de,de2fr,2,de,4,8400
8,0.6182,de,de2fr,2,de,5,8400
8,0.6676,de,de2fr,2,de,6,8400
8,0.7172,de,de2fr,2,fr,1,8400
8,0.7557,de,de2fr,2,fr,2,8400
8,0.7902,de,de2fr,2,fr,4,8400
8,0.6583,de,de2fr,2,fr,5,8400
8,0.7212,de,de2fr,2,fr,6,8400
8,0.7487,de,de2fr,2,fr,7,8400
8,0.6364,de,de2fr,3,de,1,8400
8,0.6421,de,de2fr,3,de,2,8400
8,0.6396,de,de2fr,3,de,3,8400
8,0.6269,de,de2fr,3,de,4,8400
8,0.62,de,de2fr,3,de,5,8400
8,0.5948,de,de2fr,3,de,6,8400
8,0.8156,de,de2fr,3,fr,1,8400
8,0.8334,de,de2fr,3,fr,2,8400
8,0.8234,de,de2fr,3,fr,4,8400
8,0.7577,de,de2fr,3,fr,5,8400
8,0.8089,de,de2fr,3,fr,6,8400
8,0.8319,de,de2fr,3,fr,7,8400
8,0.5318,de,de2fr,4,de,1,8400
8,0.5203,de,de2fr,4,de,2,8400
8,0.5041,de,de2fr,4,de,3,8400
8,0.4926,de,de2fr,4,de,4,8400
8,0.5029,de,de2fr,4,de,5,8400
8,0.4415,de,de2fr,4,de,6,8400
8,0.759,de,de2fr,4,fr,1,8400
8,0.7827,de,de2fr,4,fr,2,8400
8,0.7488,de,de2fr,4,fr,4,8400
8,0.7896,de,de2fr,4,fr,5,8400
8,0.7819,de,de2fr,4,fr,6,8400
8,0.8228,de,de2fr,4,fr,7,8400
8,0.6765,de,de2fr,5,de,1,8400
8,0.6537,de,de2fr,5,de,2,8400
8,0.656,de,de2fr,5,de,3,8400
8,0.6284,de,de2fr,5,de,4,8400
8,0.6296,de,de2fr,5,de,5,8400
8,0.6461,de,de2fr,5,de,6,8400
8,0.7562,de,de2fr,5,fr,1,8400
8,0.7976,de,de2fr,5,fr,2,8400
8,0.8159,de,de2fr,5,fr,4,8400
8,0.7174,de,de2fr,5,fr,5,8400
8,0.7649,de,de2fr,5,fr,6,8400
8,0.7949,de,de2fr,5,fr,7,8400
8,0.651,de,de2fr,6,de,1,8400
8,0.6272,de,de2fr,6,de,2,8400
8,0.6401,de,de2fr,6,de,3,8400
8,0.6112,de,de2fr,6,de,4,8400
8,0.5947,de,de2fr,6,de,5,8400
8,0.6077,de,de2fr,6,de,6,8400
8,0.7943,de,de2fr,6,fr,1,8400
8,0.8037,de,de2fr,6,fr,2,8400
8,0.8167,de,de2fr,6,fr,4,8400
8,0.7259,de,de2fr,6,fr,5,8400
8,0.7891,de,de2fr,6,fr,6,8400
8,0.826,de,de2fr,6,fr,7,8400
8,0.6617,de,de2fr,7,de,1,8400
8,0.6264,de,de2fr,7,de,2,8400
8,0.6365,de,de2fr,7,de,3,8400
8,0.6109,de,de2fr,7,de,4,8400
8,0.6095,de,de2fr,7,de,5,8400
8,0.6221,de,de2fr,7,de,6,8400
8,0.7823,de,de2fr,7,fr,1,8400
8,0.8121,de,de2fr,7,fr,2,8400
8,0.8393,de,de2fr,7,fr,4,8400
8,0.7163,de,de2fr,7,fr,5,8400
8,0.7909,de,de2fr,7,fr,6,8400
8,0.8176,de,de2fr,7,fr,7,8400
8,0.5854,de,de2fr,8,de,1,8400
8,0.588,de,de2fr,8,de,2,8400
8,0.583,de,de2fr,8,de,3,8400
8,0.5733,de,de2fr,8,de,4,8400
8,0.5827,de,de2fr,8,de,5,8400
8,0.5383,de,de2fr,8,de,6,8400
8,0.7749,de,de2fr,8,fr,1,8400
8,0.8097,de,de2fr,8,fr,2,8400
8,0.8235,de,de2fr,8,fr,4,8400
8,0.7642,de,de2fr,8,fr,5,8400
8,0.7723,de,de2fr,8,fr,6,8400
8,0.7972,de,de2fr,8,fr,7,8400
9,0.6608,de,de2fr,1,de,1,8400
9,0.6408,de,de2fr,1,de,2,8400
9,0.6298,de,de2fr,1,de,3,8400
9,0.6359,de,de2fr,1,de,4,8400
9,0.636,de,de2fr,1,de,5,8400
9,0.6261,de,de2fr,1,de,6,8400
9,0.8031,de,de2fr,1,fr,1,8400
9,0.8295,de,de2fr,1,fr,2,8400
9,0.8307,de,de2fr,1,fr,4,8400
9,0.8018,de,de2fr,1,fr,5,8400
9,0.8205,de,de2fr,1,fr,6,8400
9,0.8507,de,de2fr,1,fr,7,8400
9,0.6717,de,de2fr,2,de,1,8400
9,0.6491,de,de2fr,2,de,2,8400
9,0.6278,de,de2fr,2,de,3,8400
9,0.6266,de,de2fr,2,de,4,8400
9,0.6387,de,de2fr,2,de,5,8400
9,0.6431,de,de2fr,2,de,6,8400
9,0.7941,de,de2fr,2,fr,1,8400
9,0.8078,de,de2fr,2,fr,2,8400
9,0.8132,de,de2fr,2,fr,4,8400
9,0.7406,de,de2fr,2,fr,5,8400
9,0.7986,de,de2fr,2,fr,6,8400
9,0.8418,de,de2fr,2,fr,7,8400
9,0.6557,de,de2fr,3,de,1,8400
9,0.6337,de,de2fr,3,de,2,8400
9,0.6349,de,de2fr,3,de,3,8400
9,0.6283,de,de2fr,3,de,4,8400
9,0.6344,de,de2fr,3,de,5,8400
9,0.6145,de,de2fr,3,de,6,8400
9,0.8407,de,de2fr,3,fr,1,8400
9,0.8059,de,de2fr,3,fr,2,8400
9,0.8296,de,de2fr,3,fr,4,8400
9,0.7886,de,de2fr,3,fr,5,8400
9,0.8563,de,de2fr,3,fr,6,8400
9,0.8585,de,de2fr,3,fr,7,8400
9,0.6132,de,de2fr,4,de,1,8400
9,0.5697,de,de2fr,4,de,2,8400
9,0.5778,de,de2fr,4,de,3,8400
9,0.5638,de,de2fr,4,de,4,8400
9,0.5808,de,de2fr,4,de,5,8400
9,0.529,de,de2fr,4,de,6,8400
9,0.8009,de,de2fr,4,fr,1,8400
9,0.7685,de,de2fr,4,fr,2,8400
9,0.7768,de,de2fr,4,fr,4,8400
9,0.8077,de,de2fr,4,fr,5,8400
9,0.8227,de,de2fr,4,fr,6,8400
9,0.817,de,de2fr,4,fr,7,8400
9,0.6884,de,de2fr,5,de,1,8400
9,0.6546,de,de2fr,5,de,2,8400
9,0.6321,de,de2fr,5,de,3,8400
9,0.6369,de,de2fr,5,de,4,8400
9,0.6565,de,de2fr,5,de,5,8400
9,0.6348,de,de2fr,5,de,6,8400
9,0.7854,de,de2fr,5,fr,1,8400
9,0.8138,de,de2fr,5,fr,2,8400
9,0.8264,de,de2fr,5,fr,4,8400
9,0.7663,de,de2fr,5,fr,5,8400
9,0.8052,de,de2fr,5,fr,6,8400
9,0.8405,de,de2fr,5,fr,7,8400
9,0.6106,de,de2fr,6,de,1,8400
9,0.594,de,de2fr,6,de,2,8400
9,0.5907,de,de2fr,6,de,3,8400
9,0.5805,de,de2fr,6,de,4,8400
9,0.5842,de,de2fr,6,de,5,8400
9,0.5541,de,de2fr,6,de,6,8400
9,0.8279,de,de2fr,6,fr,1,8400
9,0.7981,de,de2fr,6,fr,2,8400
9,0.8166,de,de2fr,6,fr,4,8400
9,0.7464,de,de2fr,6,fr,5,8400
9,0.8268,de,de2fr,6,fr,6,8400
9,0.8212,de,de2fr,6,fr,7,8400
9,0.668,de,de2fr,7,de,1,8400
9,0.6592,de,de2fr,7,de,2,8400
9,0.6339,de,de2fr,7,de,3,8400
9,0.6307,de,de2fr,7,de,4,8400
9,0.6399,de,de2fr,7,de,5,8400
9,0.6463,de,de2fr,7,de,6,8400
9,0.825,de,de2fr,7,fr,1,8400
9,0.8172,de,de2fr,7,fr,2,8400
9,0.8226,de,de2fr,7,fr,4,8400
9,0.7773,de,de2fr,7,fr,5,8400
9,0.8369,de,de2fr,7,fr,6,8400
9,0.8536,de,de2fr,7,fr,7,8400
9,0.5461,de,de2fr,8,de,1,8400
9,0.5147,de,de2fr,8,de,2,8400
9,0.5194,de,de2fr,8,de,3,8400
9,0.5212,de,de2fr,8,de,4,8400
9,0.5226,de,de2fr,8,de,5,8400
9,0.473,de,de2fr,8,de,6,8400
9,0.74,de,de2fr,8,fr,1,8400
9,0.7304,de,de2fr,8,fr,2,8400
9,0.7926,de,de2fr,8,fr,4,8400
9,0.7387,de,de2fr,8,fr,5,8400
9,0.7688,de,de2fr,8,fr,6,8400
9,0.7572,de,de2fr,8,fr,7,8400
10,0.6329,de,de2fr,1,de,1,8400
10,0.5953,de,de2fr,1,de,2,8400
10,0.6407,de,de2fr,1,de,3,8400
10,0.6192,de,de2fr,1,de,4,8400
10,0.6097,de,de2fr,1,de,5,8400
10,0.6125,de,de2fr,1,de,6,8400
10,0.8369,de,de2fr,1,fr,1,8400
10,0.8347,de,de2fr,1,fr,2,8400
10,0.8294,de,de2fr,1,fr,4,8400
10,0.835,de,de2fr,1,fr,5,8400
10,0.8239,de,de2fr,1,fr,6,8400
10,0.8572,de,de2fr,1,fr,7,8400
10,0.5392,de,de2fr,2,de,1,8400
10,0.4876,de,de2fr,2,de,2,8400
10,0.5917,de,de2fr,2,de,3,8400
10,0.5721,de,de2fr,2,de,4,8400
10,0.5121,de,de2fr,2,de,5,8400
10,0.5139,de,de2fr,2,de,6,8400
10,0.8312,de,de2fr,2,fr,1,8400
10,0.8086,de,de2fr,2,fr,2,8400
10,0.8279,de,de2fr,2,fr,4,8400
10,0.7866,de,de2fr,2,fr,5,8400
10,0.8365,de,de2fr,2,fr,6,8400
10,0.8249,de,de2fr,2,fr,7,8400
10,0.5927,de,de2fr,3,de,1,8400
10,0.5252,de,de2fr,3,de,2,8400
10,0.6391,de,de2fr,3,de,3,8400
10,0.6184,de,de2fr,3,de,4,8400
10,0.5594,de,de2fr,3,de,5,8400
10,0.5615,de,de2fr,3,de,6,8400
10,0.8413,de,de2fr,3,fr,1,8400
10,0.8026,de,de2fr,3,fr,2,8400
10,0.8245,de,de2fr,3,fr,4,8400
10,0.8059,de,de2fr,3,fr,5,8400
10,0.8577,de,de2fr,3,fr,6,8400
10,0.8479,de,de2fr,3,fr,7,8400
10,0.6292,de,de2fr,4,de,1,8400
10,0.5707,de,de2fr,4,de,2,8400
10,0.6439,de,de2fr,4,de,3,8400
10,0.6155,de,de2fr,4,de,4,8400
10,0.6004,de,de2fr,4,de,5,8400
10,0.5873,de,de2fr,4,de,6,8400
10,0.8284,de,de2fr,4,fr,1,8400
10,0.8085,de,de2fr,4,fr,2,8400
10,0.8224,de,de2fr,4,fr,4,8400
10,0.8233,de,de2fr,4,fr,5,8400
10,0.8358,de,de2fr,4,fr,6,8400
10,0.8495,de,de2fr,4,fr,7,8400
10,0.5821,de,de2fr,5,de,1,8400
10,0.5177,de,de2fr,5,de,2,8400
10,0.6255,de,de2fr,5,de,3,8400
10,0.5995,de,de2fr,5,de,4,8400
10,0.5575,de,de2fr,5,de,5,8400
10,0.5434,de,de2fr,5,de,6,8400
10,0.846,de,de2fr,5,fr,1,8400
10,0.8163,de,de2fr,5,fr,2,8400
10,0.8432,de,de2fr,5,fr,4,8400
10,0.8145,de,de2fr,5,fr,5,8400
10,0.8626,de,de2fr,5,fr,6,8400
10,0.85,de,de2fr,5,fr,7,8400
10,0.559,de,de2fr,6,de,1,8400
10,0.5127,de,de2fr,6,de,2,8400
10,0.6138,de,de2fr,6,de,3,8400
10,0.5846,de,de2fr,6,de,4,8400
10,0.5402,de,de2fr,6,de,5,8400
10,0.5222,de,de2fr,6,de,6,8400
10,0.8547,de,de2fr,6,fr,1,8400
10,0.8286,de,de2fr,6,fr,2,8400
10,0.8188,de,de2fr,6,fr,4,8400
10,0.8166,de,de2fr,6,fr,5,8400
10,0.8501,de,de2fr,6,fr,6,8400
10,0.8422,de,de2fr,6,fr,7,8400
10,0.5964,de,de2fr,7,de,1,8400
10,0.5517,de,de2fr,7,de,2,8400
10,0.6257,de,de2fr,7,de,3,8400
10,0.5999,de,de2fr,7,de,4,8400
10,0.5727,de,de2fr,7,de,5,8400
10,0.5756,de,de2fr,7,de,6,8400
10,0.8424,de,de2fr,7,fr,1,8400
10,0.8286,de,de2fr,7,fr,2,8400
10,0.819,de,de2fr,7,fr,4,8400
10,0.833,de,de2fr,7,fr,5,8400
10,0.8414,de,de2fr,7,fr,6,8400
10,0.8544,de,de2fr,7,fr,7,8400
10,0.5134,de,de2fr,8,de,1,8400
10,0.4368,de,de2fr,8,de,2,8400
10,0.5614,de,de2fr,8,de,3,8400
10,0.5696,de,de2fr,8,de,4,8400
10,0.473,de,de2fr,8,de,5,8400
10,0.4783,de,de2fr,8,de,6,8400
10,0.7779,de,de2fr,8,fr,1,8400
10,0.7593,de,de2fr,8,fr,2,8400
10,0.8364,de,de2fr,8,fr,4,8400
10,0.7361,de,de2fr,8,fr,5,8400
10,0.8203,de,de2fr,8,fr,6,8400
10,0.7911,de,de2fr,8,fr,7,8400
11,0.5334,de,de2fr,1,de,1,8400
11,0.5672,de,de2fr,1,de,2,8400
11,0.5746,de,de2fr,1,de,3,8400
11,0.5618,de,de2fr,1,de,4,8400
11,0.483,de,de2fr,1,de,5,8400
11,0.586,de,de2fr,1,de,6,8400
11,0.8174,de,de2fr,1,fr,1,8400
11,0.8239,de,de2fr,1,fr,2,8400
11,0.8239,de,de2fr,1,fr,4,8400
11,0.8292,de,de2fr,1,fr,5,8400
11,0.8402,de,de2fr,1,fr,6,8400
11,0.8272,de,de2fr,1,fr,7,8400
11,0.5134,de,de2fr,2,de,1,8400
11,0.5274,de,de2fr,2,de,2,8400
11,0.5591,de,de2fr,2,de,3,8400
11,0.5403,de,de2fr,2,de,4,8400
11,0.4576,de,de2fr,2,de,5,8400
11,0.5663,de,de2fr,2,de,6,8400
11,0.8232,de,de2fr,2,fr,1,8400
11,0.8319,de,de2fr,2,fr,2,8400
11,0.8287,de,de2fr,2,fr,4,8400
11,0.8222,de,de2fr,2,fr,5,8400
11,0.8397,de,de2fr,2,fr,6,8400
11,0.8309,de,de2fr,2,fr,7,8400
11,0.5422,de,de2fr,3,de,1,8400
11,0.5589,de,de2fr,3,de,2,8400
11,0.5726,de,de2fr,3,de,3,8400
11,0.5712,de,de2fr,3,de,4,8400
11,0.4777,de,de2fr,3,de,5,8400
11,0.5982,de,de2fr,3,de,6,8400
11,0.8207,de,de2fr,3,fr,1,8400
11,0.8108,de,de2fr,3,fr,2,8400
11,0.8287,de,de2fr,3,fr,4,8400
11,0.806,de,de2fr,3,fr,5,8400
11,0.8333,de,de2fr,3,fr,6,8400
11,0.8259,de,de2fr,3,fr,7,8400
11,0.5274,de,de2fr,4,de,1,8400
11,0.559,de,de2fr,4,de,2,8400
11,0.5661,de,de2fr,4,de,3,8400
11,0.5479,de,de2fr,4,de,4,8400
11,0.4696,de,de2fr,4,de,5,8400
11,0.5745,de,de2fr,4,de,6,8400
11,0.8096,de,de2fr,4,fr,1,8400
11,0.8186,de,de2fr,4,fr,2,8400
11,0.8392,de,de2fr,4,fr,4,8400
11,0.8026,de,de2fr,4,fr,5,8400
11,0.8336,de,de2fr,4,fr,6,8400
11,0.8309,de,de2fr,4,fr,7,8400
11,0.5295,de,de2fr,5,de,1,8400
11,0.5674,de,de2fr,5,de,2,8400
11,0.5812,de,de2fr,5,de,3,8400
11,0.5454,de,de2fr,5,de,4,8400
11,0.4793,de,de2fr,5,de,5,8400
11,0.5856,de,de2fr,5,de,6,8400
11,0.8086,de,de2fr,5,fr,1,8400
11,0.8383,de,de2fr,5,fr,2,8400
11,0.8389,de,de2fr,5,fr,4,8400
11,0.8172,de,de2fr,5,fr,5,8400
11,0.8369,de,de2fr,5,fr,6,8400
11,0.8335,de,de2fr,5,fr,7,8400
11,0.5129,de,de2fr,6,de,1,8400
11,0.5446,de,de2fr,6,de,2,8400
11,0.5541,de,de2fr,6,de,3,8400
11,0.5458,de,de2fr,6,de,4,8400
11,0.4605,de,de2fr,6,de,5,8400
11,0.5733,de,de2fr,6,de,6,8400
11,0.8358,de,de2fr,6,fr,1,8400
11,0.8296,de,de2fr,6,fr,2,8400
11,0.8534,de,de2fr,6,fr,4,8400
11,0.8243,de,de2fr,6,fr,5,8400
11,0.8477,de,de2fr,6,fr,6,8400
11,0.8365,de,de2fr,6,fr,7,8400
11,0.4974,de,de2fr,7,de,1,8400
11,0.5161,de,de2fr,7,de,2,8400
11,0.5383,de,de2fr,7,de,3,8400
11,0.5368,de,de2fr,7,de,4,8400
11,0.4327,de,de2fr,7,de,5,8400
11,0.5699,de,de2fr,7,de,6,8400
11,0.8569,de,de2fr,7,fr,1,8400
11,0.8178,de,de2fr,7,fr,2,8400
11,0.852,de,de2fr,7,fr,4,8400
11,0.8287,de,de2fr,7,fr,5,8400
11,0.8739,de,de2fr,7,fr,6,8400
11,0.8407,de,de2fr,7,fr,7,8400
11,0.4769,de,de2fr,8,de,1,8400
11,0.4957,de,de2fr,8,de,2,8400
11,0.5182,de,de2fr,8,de,3,8400
11,0.5386,de,de2fr,8,de,4,8400
11,0.4106,de,de2fr,8,de,5,8400
11,0.5736,de,de2fr,8,de,6,8400
11,0.836,de,de2fr,8,fr,1,8400
11,0.8015,de,de2fr,8,fr,2,8400
11,0.8427,de,de2fr,8,fr,4,8400
11,0.7991,de,de2fr,8,fr,5,8400
11,0.8502,de,de2fr,8,fr,6,8400
11,0.8147,de,de2fr,8,fr,7,8400
12,0.5568,de,de2fr,1,de,1,8400
12,0.5492,de,de2fr,1,de,2,8400
12,0.5945,de,de2fr,1,de,3,8400
12,0.5958,de,de2fr,1,de,4,8400
12,0.5331,de,de2fr,1,de,5,8400
12,0.5319,de,de2fr,1,de,6,8400
12,0.8238,de,de2fr,1,fr,1,8400
12,0.8302,de,de2fr,1,fr,2,8400
12,0.8245,de,de2fr,1,fr,4,8400
12,0.8288,de,de2fr,1,fr,5,8400
12,0.8058,de,de2fr,1,fr,6,8400
12,0.8352,de,de2fr,1,fr,7,8400
12,0.5368,de,de2fr,2,de,1,8400
12,0.5084,de,de2fr,2,de,2,8400
12,0.5695,de,de2fr,2,de,3,8400
12,0.5728,de,de2fr,2,de,4,8400
12,0.5072,de,de2fr,2,de,5,8400
12,0.5045,de,de2fr,2,de,6,8400
12,0.8521,de,de2fr,2,fr,1,8400
12,0.8351,de,de2fr,2,fr,2,8400
12,0.8419,de,de2fr,2,fr,4,8400
12,0.8261,de,de2fr,2,fr,5,8400
12,0.8159,de,de2fr,2,fr,6,8400
12,0.8314,de,de2fr,2,fr,7,8400
12,0.5634,de,de2fr,3,de,1,8400
12,0.548,de,de2fr,3,de,2,8400
12,0.5841,de,de2fr,3,de,3,8400
12,0.5934,de,de2fr,3,de,4,8400
12,0.536,de,de2fr,3,de,5,8400
12,0.5389,de,de2fr,3,de,6,8400
12,0.8368,de,de2fr,3,fr,1,8400
12,0.8387,de,de2fr,3,fr,2,8400
12,0.8396,de,de2fr,3,fr,4,8400
12,0.8254,de,de2fr,3,fr,5,8400
12,0.8145,de,de2fr,3,fr,6,8400
12,0.8399,de,de2fr,3,fr,7,8400
12,0.5484,de,de2fr,4,de,1,8400
12,0.5196,de,de2fr,4,de,2,8400
12,0.5636,de,de2fr,4,de,3,8400
12,0.5665,de,de2fr,4,de,4,8400
12,0.5255,de,de2fr,4,de,5,8400
12,0.5129,de,de2fr,4,de,6,8400
12,0.8354,de,de2fr,4,fr,1,8400
12,0.8314,de,de2fr,4,fr,2,8400
12,0.8529,de,de2fr,4,fr,4,8400
12,0.8309,de,de2fr,4,fr,5,8400
12,0.8354,de,de2fr,4,fr,6,8400
12,0.8497,de,de2fr,4,fr,7,8400
12,0.5369,de,de2fr,5,de,1,8400
12,0.513,de,de2fr,5,de,2,8400
12,0.5767,de,de2fr,5,de,3,8400
12,0.5709,de,de2fr,5,de,4,8400
12,0.5114,de,de2fr,5,de,5,8400
12,0.5076,de,de2fr,5,de,6,8400
12,0.8435,de,de2fr,5,fr,1,8400
12,0.8436,de,de2fr,5,fr,2,8400
12,0.8738,de,de2fr,5,fr,4,8400
12,0.8516,de,de2fr,5,fr,5,8400
12,0.8509,de,de2fr,5,fr,6,8400
12,0.8626,de,de2fr,5,fr,7,8400
12,0.5192,de,de2fr,6,de,1,8400
12,0.505,de,de2fr,6,de,2,8400
12,0.5628,de,de2fr,6,de,3,8400
12,0.5529,de,de2fr,6,de,4,8400
12,0.477,de,de2fr,6,de,5,8400
12,0.4882,de,de2fr,6,de,6,8400
12,0.846,de,de2fr,6,fr,1,8400
12,0.8289,de,de2fr,6,fr,2,8400
12,0.8414,de,de2fr,6,fr,4,8400
12,0.8259,de,de2fr,6,fr,5,8400
12,0.8075,de,de2fr,6,fr,6,8400
12,0.8323,de,de2fr,6,fr,7,8400
12,0.5195,de,de2fr,7,de,1,8400
12,0.4999,de,de2fr,7,de,2,8400
12,0.5641,de,de2fr,7,de,3,8400
12,0.5652,de,de2fr,7,de,4,8400
12,0.4961,de,de2fr,7,de,5,8400
12,0.4886,de,de2fr,7,de,6,8400
12,0.8452,de,de2fr,7,fr,1,8400
12,0.8216,de,de2fr,7,fr,2,8400
12,0.8583,de,de2fr,7,fr,4,8400
12,0.8339,de,de2fr,7,fr,5,8400
12,0.8241,de,de2fr,7,fr,6,8400
12,0.8382,de,de2fr,7,fr,7,8400
12,0.5232,de,de2fr,8,de,1,8400
12,0.4891,de,de2fr,8,de,2,8400
12,0.5458,de,de2fr,8,de,3,8400
12,0.5634,de,de2fr,8,de,4,8400
12,0.4981,de,de2fr,8,de,5,8400
12,0.4835,de,de2fr,8,de,6,8400
12,0.8248,de,de2fr,8,fr,1,8400
12,0.8186,de,de2fr,8,fr,2,8400
12,0.8534,de,de2fr,8,fr,4,8400
12,0.821,de,de2fr,8,fr,5,8400
12,0.8224,de,de2fr,8,fr,6,8400
12,0.8373,de,de2fr,8,fr,7,8400
0,0.976,en,de,1,de,2,0
1,0.9439,en,de,1,de,2,0
2,0.9051,en,de,1,de,2,0
3,0.9052,en,de,1,de,2,0
4,0.7637,en,de,1,de,2,0
5,0.7624,en,de,1,de,2,0
6,0.6914,en,de,1,de,2,0
7,0.7629,en,de,1,de,2,0
8,0.8245,en,de,1,de,2,0
9,0.852,en,de,1,de,2,0
10,0.8454,en,de,1,de,2,0
11,0.8523,en,de,1,de,2,0
12,0.8467,en,de,1,de,2,0
0,0.9894,en,de,1,de,3,0
1,0.9608,en,de,1,de,3,0
2,0.8866,en,de,1,de,3,0
3,0.8745,en,de,1,de,3,0
4,0.8209,en,de,1,de,3,0
5,0.8277,en,de,1,de,3,0
6,0.82,en,de,1,de,3,0
7,0.8334,en,de,1,de,3,0
8,0.8494,en,de,1,de,3,0
9,0.8545,en,de,1,de,3,0
10,0.8505,en,de,1,de,3,0
11,0.8557,en,de,1,de,3,0
12,0.8547,en,de,1,de,3,0
0,0.9884,en,de,1,de,4,0
1,0.95,en,de,1,de,4,0
2,0.8878,en,de,1,de,4,0
3,0.8954,en,de,1,de,4,0
4,0.8729,en,de,1,de,4,0
5,0.849,en,de,1,de,4,0
6,0.8359,en,de,1,de,4,0
7,0.8113,en,de,1,de,4,0
8,0.8286,en,de,1,de,4,0
9,0.8436,en,de,1,de,4,0
10,0.85,en,de,1,de,4,0
11,0.868,en,de,1,de,4,0
12,0.8365,en,de,1,de,4,0
0,0.9917,en,de,1,de,5,0
1,0.9472,en,de,1,de,5,0
2,0.9015,en,de,1,de,5,0
3,0.8896,en,de,1,de,5,0
4,0.8158,en,de,1,de,5,0
5,0.785,en,de,1,de,5,0
6,0.8044,en,de,1,de,5,0
7,0.8225,en,de,1,de,5,0
8,0.8336,en,de,1,de,5,0
9,0.8802,en,de,1,de,5,0
10,0.8811,en,de,1,de,5,0
11,0.8848,en,de,1,de,5,0
12,0.8746,en,de,1,de,5,0
0,0.9914,en,de,1,de,6,0
1,0.9528,en,de,1,de,6,0
2,0.9043,en,de,1,de,6,0
3,0.9071,en,de,1,de,6,0
4,0.8711,en,de,1,de,6,0
5,0.8494,en,de,1,de,6,0
6,0.8427,en,de,1,de,6,0
7,0.8233,en,de,1,de,6,0
8,0.8398,en,de,1,de,6,0
9,0.8661,en,de,1,de,6,0
10,0.8662,en,de,1,de,6,0
11,0.8699,en,de,1,de,6,0
12,0.8689,en,de,1,de,6,0
0,0.9886,en,de,1,en,1,0
1,0.9406,en,de,1,en,1,0
2,0.8879,en,de,1,en,1,0
3,0.8911,en,de,1,en,1,0
4,0.8192,en,de,1,en,1,0
5,0.8132,en,de,1,en,1,0
6,0.6913,en,de,1,en,1,0
7,0.6455,en,de,1,en,1,0
8,0.7235,en,de,1,en,1,0
9,0.7582,en,de,1,en,1,0
10,0.7094,en,de,1,en,1,0
11,0.6144,en,de,1,en,1,0
12,0.5294,en,de,1,en,1,0
0,0.9572,en,de,1,en,2,0
1,0.9072,en,de,1,en,2,0
2,0.881,en,de,1,en,2,0
3,0.884,en,de,1,en,2,0
4,0.8197,en,de,1,en,2,0
5,0.8169,en,de,1,en,2,0
6,0.7752,en,de,1,en,2,0
7,0.736,en,de,1,en,2,0
8,0.6922,en,de,1,en,2,0
9,0.7459,en,de,1,en,2,0
10,0.7278,en,de,1,en,2,0
11,0.6024,en,de,1,en,2,0
12,0.4896,en,de,1,en,2,0
0,0.9725,en,de,1,en,3,0
1,0.9264,en,de,1,en,3,0
2,0.8849,en,de,1,en,3,0
3,0.879,en,de,1,en,3,0
4,0.8289,en,de,1,en,3,0
5,0.7139,en,de,1,en,3,0
6,0.7696,en,de,1,en,3,0
7,0.6462,en,de,1,en,3,0
8,0.7019,en,de,1,en,3,0
9,0.7267,en,de,1,en,3,0
10,0.6527,en,de,1,en,3,0
11,0.5973,en,de,1,en,3,0
12,0.4955,en,de,1,en,3,0
0,0.9883,en,de,1,en,4,0
1,0.933,en,de,1,en,4,0
2,0.8963,en,de,1,en,4,0
3,0.8727,en,de,1,en,4,0
4,0.8071,en,de,1,en,4,0
5,0.7728,en,de,1,en,4,0
6,0.7517,en,de,1,en,4,0
7,0.6571,en,de,1,en,4,0
8,0.7181,en,de,1,en,4,0
9,0.7291,en,de,1,en,4,0
10,0.6969,en,de,1,en,4,0
11,0.5681,en,de,1,en,4,0
