epoch,layer,model_a,seed_a,model_b,seed_b,score
7,2,en2fr,6,de,6,0.6028
7,2,en2fr,6,fr,4,0.8841
7,2,en2fr,6,fr,6,0.8815
7,2,en2fr,7,de,4,0.6394
7,2,en2fr,7,de,6,0.5936
7,2,en2fr,7,fr,4,0.8862
7,2,en2fr,7,fr,6,0.8856
7,2,en2fr,8,de,4,0.673
7,2,en2fr,8,de,6,0.6367
7,2,en2fr,8,fr,4,0.8775
7,2,en2fr,8,fr,6,0.8725
7,2,en2fr,9,de,4,0.6448
7,2,en2fr,9,de,6,0.592
7,2,en2fr,9,fr,4,0.875
7,2,en2fr,9,fr,6,0.8646
7,2,en2fr,0,de,4,0.6223
7,2,en2fr,0,de,6,0.5829
7,2,en2fr,0,fr,4,0.8899
7,2,en2fr,0,fr,6,0.8772
8,2,de2fr,2,de,4,0.7114
8,2,de2fr,2,de,6,0.7142
8,2,de2fr,2,fr,4,0.8958
8,2,de2fr,2,fr,6,0.8978
8,2,de2fr,3,de,4,0.6822
8,2,de2fr,3,de,6,0.6788
8,2,de2fr,3,fr,4,0.8967
8,2,de2fr,3,fr,6,0.8964
8,2,de2fr,6,de,4,0.6969
8,2,de2fr,6,de,6,0.6843
8,2,de2fr,6,fr,4,0.8682
8,2,de2fr,6,fr,6,0.8713
8,2,de2fr,7,de,4,0.665
8,2,de2fr,7,de,6,0.6655
8,2,de2fr,7,fr,4,0.8374
8,2,de2fr,7,fr,6,0.8541
8,2,de2fr,8,de,4,0.6771
8,2,de2fr,8,de,6,0.6809
8,2,de2fr,8,fr,4,0.8833
8,2,de2fr,8,fr,6,0.8872
8,2,en2fr,2,de,4,0.6386
8,2,en2fr,2,de,6,0.6376
8,2,en2fr,2,fr,4,0.8872
8,2,en2fr,2,fr,6,0.8901
8,2,en2fr,3,de,4,0.6439
8,2,en2fr,3,de,6,0.6381
8,2,en2fr,3,fr,4,0.9009
8,2,en2fr,3,fr,6,0.9195
8,2,en2fr,6,de,4,0.6456
8,2,en2fr,6,de,6,0.6441
8,2,en2fr,6,fr,4,0.8683
8,2,en2fr,6,fr,6,0.8799
8,2,en2fr,7,de,4,0.642
8,2,en2fr,7,de,6,0.6399
8,2,en2fr,7,fr,4,0.8968
8,2,en2fr,7,fr,6,0.9079
8,2,en2fr,8,de,4,0.664
8,2,en2fr,8,de,6,0.6513
8,2,en2fr,8,fr,4,0.8637
8,2,en2fr,8,fr,6,0.8814
8,2,en2fr,9,de,4,0.6322
8,2,en2fr,9,de,6,0.631
8,2,en2fr,9,fr,4,0.8791
8,2,en2fr,9,fr,6,0.8878
8,2,en2fr,0,de,4,0.6178
8,2,en2fr,0,de,6,0.6189
8,2,en2fr,0,fr,4,0.8721
8,2,en2fr,0,fr,6,0.873
9,2,de2fr,2,de,4,0.7231
9,2,de2fr,2,de,6,0.6998
9,2,de2fr,2,fr,4,0.8822
9,2,de2fr,2,fr,6,0.8653
9,2,de2fr,3,de,4,0.6871
9,2,de2fr,3,de,6,0.6629
9,2,de2fr,3,fr,4,0.9003
9,2,de2fr,3,fr,6,0.9009
9,2,de2fr,6,de,4,0.6773
9,2,de2fr,6,de,6,0.6581
9,2,de2fr,6,fr,4,0.8974
9,2,de2fr,6,fr,6,0.8797
9,2,de2fr,7,de,4,0.6532
9,2,de2fr,7,de,6,0.6317
9,2,de2fr,7,fr,4,0.8429
9,2,de2fr,7,fr,6,0.8391
9,2,de2fr,8,de,4,0.6492
9,2,de2fr,8,de,6,0.6332
9,2,de2fr,8,fr,4,0.8914
9,2,de2fr,8,fr,6,0.8868
9,2,en2fr,2,de,4,0.628
9,2,en2fr,2,de,6,0.6046
9,2,en2fr,2,fr,4,0.9027
9,2,en2fr,2,fr,6,0.8786
9,2,en2fr,3,de,4,0.6651
9,2,en2fr,3,de,6,0.6474
9,2,en2fr,3,fr,4,0.8911
9,2,en2fr,3,fr,6,0.8978
9,2,en2fr,6,de,4,0.6151
9,2,en2fr,6,de,6,0.5945
9,2,en2fr,6,fr,4,0.8836
9,2,en2fr,6,fr,6,0.8779
9,2,en2fr,7,de,4,0.6278
9,2,en2fr,7,de,6,0.6114
9,2,en2fr,7,fr,4,0.8942
9,2,en2fr,7,fr,6,0.8967
9,2,en2fr,8,de,4,0.6655
9,2,en2fr,8,de,6,0.6241
9,2,en2fr,8,fr,4,0.8778
9,2,en2fr,8,fr,6,0.872
9,2,en2fr,9,de,4,0.665
9,2,en2fr,9,de,6,0.6334
9,2,en2fr,9,fr,4,0.8801
9,2,en2fr,9,fr,6,0.873
9,2,en2fr,0,de,4,0.6264
9,2,en2fr,0,de,6,0.6135
9,2,en2fr,0,fr,4,0.8865
9,2,en2fr,0,fr,6,0.895
10,2,de2fr,2,de,4,0.7411
10,2,de2fr,2,de,6,0.7227
10,2,de2fr,2,fr,4,0.8962
10,2,de2fr,2,fr,6,0.9014
10,2,de2fr,3,de,4,0.6982
10,2,de2fr,3,de,6,0.6761
10,2,de2fr,3,fr,4,0.9051
10,2,de2fr,3,fr,6,0.9082
10,2,de2fr,6,de,4,0.7248
10,2,de2fr,6,de,6,0.7041
10,2,de2fr,6,fr,4,0.8802
10,2,de2fr,6,fr,6,0.8918
10,2,de2fr,7,de,4,0.7042
10,2,de2fr,7,de,6,0.6745
10,2,de2fr,7,fr,4,0.8652
10,2,de2fr,7,fr,6,0.876
10,2,de2fr,8,de,4,0.7518
10,2,de2fr,8,de,6,0.7214
10,2,de2fr,8,fr,4,0.9077
10,2,de2fr,8,fr,6,0.9029
10,2,en2fr,2,de,4,0.7032
10,2,en2fr,2,de,6,0.6769
10,2,en2fr,2,fr,4,0.9195
10,2,en2fr,2,fr,6,0.9027
10,2,en2fr,3,de,4,0.7015
10,2,en2fr,3,de,6,0.6811
10,2,en2fr,3,fr,4,0.9142
10,2,en2fr,3,fr,6,0.915
10,2,en2fr,6,de,4,0.6463
10,2,en2fr,6,de,6,0.627
10,2,en2fr,6,fr,4,0.8754
10,2,en2fr,6,fr,6,0.8695
10,2,en2fr,7,de,4,0.6723
10,2,en2fr,7,de,6,0.6537
10,2,en2fr,7,fr,4,0.9091
10,2,en2fr,7,fr,6,0.907
10,2,en2fr,8,de,4,0.6998
10,2,en2fr,8,de,6,0.6771
10,2,en2fr,8,fr,4,0.873
10,2,en2fr,8,fr,6,0.8861
10,2,en2fr,9,de,4,0.7251
10,2,en2fr,9,de,6,0.6957
10,2,en2fr,9,fr,4,0.8795
10,2,en2fr,9,fr,6,0.8757
10,2,en2fr,0,de,4,0.7051
10,2,en2fr,0,de,6,0.6753
10,2,en2fr,0,fr,4,0.8972
10,2,en2fr,0,fr,6,0.8989
11,2,de2fr,2,de,4,0.701
11,2,de2fr,2,de,6,0.6909
11,2,de2fr,2,fr,4,0.8337
11,2,de2fr,2,fr,6,0.8825
11,2,de2fr,3,de,4,0.6602
11,2,de2fr,3,de,6,0.6346
11,2,de2fr,3,fr,4,0.9026
11,2,de2fr,3,fr,6,0.9149
11,2,de2fr,6,de,4,0.6818
11,2,de2fr,6,de,6,0.6671
11,2,de2fr,6,fr,4,0.8689
11,2,de2fr,6,fr,6,0.8975
11,2,de2fr,7,de,4,0.6679
11,2,de2fr,7,de,6,0.6489
11,2,de2fr,7,fr,4,0.8703
11,2,de2fr,7,fr,6,0.898
11,2,de2fr,8,de,4,0.6688
11,2,de2fr,8,de,6,0.648
11,2,de2fr,8,fr,4,0.8986
11,2,de2fr,8,fr,6,0.9154
11,2,en2fr,2,de,4,0.6141
11,2,en2fr,2,de,6,0.5976
11,2,en2fr,2,fr,4,0.9084
11,2,en2fr,2,fr,6,0.9051
11,2,en2fr,3,de,4,0.6203
11,2,en2fr,3,de,6,0.6027
11,2,en2fr,3,fr,4,0.8979
11,2,en2fr,3,fr,6,0.9065
11,2,en2fr,6,de,4,0.6213
11,2,en2fr,6,de,6,0.6086
11,2,en2fr,6,fr,4,0.8937
11,2,en2fr,6,fr,6,0.9064
11,2,en2fr,7,de,4,0.6336
11,2,en2fr,7,de,6,0.615
11,2,en2fr,7,fr,4,0.8903
11,2,en2fr,7,fr,6,0.9136
11,2,en2fr,8,de,4,0.6608
11,2,en2fr,8,de,6,0.6407
11,2,en2fr,8,fr,4,0.8531
11,2,en2fr,8,fr,6,0.894
11,2,en2fr,9,de,4,0.6453
11,2,en2fr,9,de,6,0.6195
11,2,en2fr,9,fr,4,0.8825
11,2,en2fr,9,fr,6,0.8969
11,2,en2fr,0,de,4,0.6344
11,2,en2fr,0,de,6,0.6195
11,2,en2fr,0,fr,4,0.8894
11,2,en2fr,0,fr,6,0.9018
12,2,de2fr,2,de,4,0.7204
12,2,de2fr,2,de,6,0.687
12,2,de2fr,2,fr,4,0.9044
12,2,de2fr,2,fr,6,0.9084
12,2,de2fr,3,de,4,0.7264
12,2,de2fr,3,de,6,0.6853
12,2,de2fr,3,fr,4,0.9262
12,2,de2fr,3,fr,6,0.9185
12,2,de2fr,6,de,4,0.7003
12,2,de2fr,6,de,6,0.664
12,2,de2fr,6,fr,4,0.8894
12,2,de2fr,6,fr,6,0.8789
12,2,de2fr,7,de,4,0.708
12,2,de2fr,7,de,6,0.658
12,2,de2fr,7,fr,4,0.8941
12,2,de2fr,7,fr,6,0.8882
12,2,de2fr,8,de,4,0.7259
12,2,de2fr,8,de,6,0.6834
12,2,de2fr,8,fr,4,0.9122
12,2,de2fr,8,fr,6,0.922
12,2,en2fr,2,de,4,0.6614
12,2,en2fr,2,de,6,0.5944
12,2,en2fr,2,fr,4,0.9124
12,2,en2fr,2,fr,6,0.9026
12,2,en2fr,3,de,4,0.6749
12,2,en2fr,3,de,6,0.6083
12,2,en2fr,3,fr,4,0.8985
12,2,en2fr,3,fr,6,0.9157
12,2,en2fr,6,de,4,0.6747
12,2,en2fr,6,de,6,0.6397
12,2,en2fr,6,fr,4,0.8894
12,2,en2fr,6,fr,6,0.8843
12,2,en2fr,7,de,4,0.718
12,2,en2fr,7,de,6,0.6442
12,2,en2fr,7,fr,4,0.9
12,2,en2fr,7,fr,6,0.9019
12,2,en2fr,8,de,4,0.6888
12,2,en2fr,8,de,6,0.659
12,2,en2fr,8,fr,4,0.8992
12,2,en2fr,8,fr,6,0.907
12,2,en2fr,9,de,4,0.7002
12,2,en2fr,9,de,6,0.6554
12,2,en2fr,9,fr,4,0.8966
12,2,en2fr,9,fr,6,0.8824
12,2,en2fr,0,de,4,0.6916
12,2,en2fr,0,de,6,0.6359
12,2,en2fr,0,fr,4,0.9129
12,2,en2fr,0,fr,6,0.9145
13,2,de2fr,2,de,4,0.7166
13,2,de2fr,2,de,6,0.7248
13,2,de2fr,2,fr,4,0.8836
13,2,de2fr,2,fr,6,0.9035
13,2,de2fr,3,de,4,0.699
13,2,de2fr,3,de,6,0.7067
13,2,de2fr,3,fr,4,0.8902
13,2,de2fr,3,fr,6,0.9107
13,2,de2fr,6,de,4,0.666
13,2,de2fr,6,de,6,0.6711
13,2,de2fr,6,fr,4,0.9011
13,2,de2fr,6,fr,6,0.9014
13,2,de2fr,7,de,4,0.6716
13,2,de2fr,7,de,6,0.6613
13,2,de2fr,7,fr,4,0.885
13,2,de2fr,7,fr,6,0.8919
13,2,de2fr,8,de,4,0.6883
13,2,de2fr,8,de,6,0.7008
13,2,de2fr,8,fr,4,0.886
13,2,de2fr,8,fr,6,0.9039
13,2,en2fr,2,de,4,0.6266
13,2,en2fr,2,de,6,0.6327
13,2,en2fr,2,fr,4,0.9023
13,2,en2fr,2,fr,6,0.8992
13,2,en2fr,3,de,4,0.6269
13,2,en2fr,3,de,6,0.6402
13,2,en2fr,3,fr,4,0.8981
13,2,en2fr,3,fr,6,0.9064
13,2,en2fr,6,de,4,0.6426
13,2,en2fr,6,de,6,0.652
13,2,en2fr,6,fr,4,0.8908
13,2,en2fr,6,fr,6,0.8959
13,2,en2fr,7,de,4,0.6379
13,2,en2fr,7,de,6,0.6448
13,2,en2fr,7,fr,4,0.8932
13,2,en2fr,7,fr,6,0.8995
13,2,en2fr,8,de,4,0.6862
13,2,en2fr,8,de,6,0.6856
13,2,en2fr,8,fr,4,0.8945
13,2,en2fr,8,fr,6,0.8994
13,2,en2fr,9,de,4,0.6613
13,2,en2fr,9,de,6,0.6482
13,2,en2fr,9,fr,4,0.8925
13,2,en2fr,9,fr,6,0.897
13,2,en2fr,0,de,4,0.6632
13,2,en2fr,0,de,6,0.6615
13,2,en2fr,0,fr,4,0.9031
13,2,en2fr,0,fr,6,0.9179
14,2,de2fr,2,de,4,0.694
14,2,de2fr,2,de,6,0.7167
14,2,de2fr,2,fr,4,0.8936
14,2,de2fr,2,fr,6,0.8909
14,2,de2fr,3,de,4,0.6932
14,2,de2fr,3,de,6,0.7153
14,2,de2fr,3,fr,4,0.9126
14,2,de2fr,3,fr,6,0.9028
14,2,de2fr,6,de,4,0.6801
14,2,de2fr,6,de,6,0.6881
14,2,de2fr,6,fr,4,0.9131
14,2,de2fr,6,fr,6,0.8844
14,2,de2fr,7,de,4,0.6724
14,2,de2fr,7,de,6,0.681
14,2,de2fr,7,fr,4,0.8893
14,2,de2fr,7,fr,6,0.8802
14,2,de2fr,8,de,4,0.6986
14,2,de2fr,8,de,6,0.7211
14,2,de2fr,8,fr,4,0.9081
14,2,de2fr,8,fr,6,0.9164
14,2,en2fr,2,de,4,0.6691
14,2,en2fr,2,de,6,0.6846
14,2,en2fr,2,fr,4,0.9124
14,2,en2fr,2,fr,6,0.8974
14,2,en2fr,3,de,4,0.6406
14,2,en2fr,3,de,6,0.6677
14,2,en2fr,3,fr,4,0.891
14,2,en2fr,3,fr,6,0.8951
14,2,en2fr,6,de,4,0.6444
14,2,en2fr,6,de,6,0.6602
14,2,en2fr,6,fr,4,0.9024
14,2,en2fr,6,fr,6,0.8751
14,2,en2fr,7,de,4,0.663
14,2,en2fr,7,de,6,0.6785
14,2,en2fr,7,fr,4,0.9001
14,2,en2fr,7,fr,6,0.8997
14,2,en2fr,8,de,4,0.7002
14,2,en2fr,8,de,6,0.6914
14,2,en2fr,8,fr,4,0.9086
14,2,en2fr,8,fr,6,0.8981
14,2,en2fr,9,de,4,0.6939
14,2,en2fr,9,de,6,0.6827
14,2,en2fr,9,fr,4,0.904
14,2,en2fr,9,fr,6,0.889
14,2,en2fr,0,de,4,0.6542
14,2,en2fr,0,de,6,0.67
14,2,en2fr,0,fr,4,0.9052
14,2,en2fr,0,fr,6,0.898
15,2,de2fr,2,de,4,0.7191
15,2,de2fr,2,de,6,0.7167
15,2,de2fr,2,fr,4,0.8886
15,2,de2fr,2,fr,6,0.8647
15,2,de2fr,3,de,4,0.6761
15,2,de2fr,3,de,6,0.6878
15,2,de2fr,3,fr,4,0.921
15,2,de2fr,3,fr,6,0.9053
15,2,de2fr,6,de,4,0.6707
15,2,de2fr,6,de,6,0.6816
15,2,de2fr,6,fr,4,0.8936
15,2,de2fr,6,fr,6,0.8709
15,2,de2fr,7,de,4,0.6814
15,2,de2fr,7,de,6,0.6792
15,2,de2fr,7,fr,4,0.8992
15,2,de2fr,7,fr,6,0.8872
15,2,de2fr,8,de,4,0.7066
15,2,de2fr,8,de,6,0.7116
15,2,de2fr,8,fr,4,0.9118
15,2,de2fr,8,fr,6,0.8982
15,2,en2fr,2,de,4,0.6352
15,2,en2fr,2,de,6,0.6368
15,2,en2fr,2,fr,4,0.9246
15,2,en2fr,2,fr,6,0.9039
15,2,en2fr,3,de,4,0.6644
15,2,en2fr,3,de,6,0.6809
15,2,en2fr,3,fr,4,0.9199
15,2,en2fr,3,fr,6,0.9039
15,2,en2fr,6,de,4,0.6446
15,2,en2fr,6,de,6,0.6576
15,2,en2fr,6,fr,4,0.8765
15,2,en2fr,6,fr,6,0.8727
15,2,en2fr,7,de,4,0.6277
15,2,en2fr,7,de,6,0.6368
15,2,en2fr,7,fr,4,0.9086
15,2,en2fr,7,fr,6,0.9007
15,2,en2fr,8,de,4,0.7057
15,2,en2fr,8,de,6,0.7069
15,2,en2fr,8,fr,4,0.9074
15,2,en2fr,8,fr,6,0.8899
15,2,en2fr,9,de,4,0.6982
15,2,en2fr,9,de,6,0.6924
15,2,en2fr,9,fr,4,0.8952
15,2,en2fr,9,fr,6,0.8898
15,2,en2fr,0,de,4,0.6684
15,2,en2fr,0,de,6,0.6768
15,2,en2fr,0,fr,4,0.9089
15,2,en2fr,0,fr,6,0.8937
16,2,de2fr,2,de,4,0.7096
16,2,de2fr,2,de,6,0.7046
16,2,de2fr,2,fr,4,0.9132
16,2,de2fr,2,fr,6,0.8947
16,2,de2fr,3,de,4,0.7184
16,2,de2fr,3,de,6,0.7185
16,2,de2fr,3,fr,4,0.9107
16,2,de2fr,3,fr,6,0.896
16,2,de2fr,6,de,4,0.6917
16,2,de2fr,6,de,6,0.6968
16,2,de2fr,6,fr,4,0.9075
16,2,de2fr,6,fr,6,0.8767
16,2,de2fr,7,de,4,0.6814
16,2,de2fr,7,de,6,0.6588
16,2,de2fr,7,fr,4,0.8991
16,2,de2fr,7,fr,6,0.8819
16,2,de2fr,8,de,4,0.7113
16,2,de2fr,8,de,6,0.7208
16,2,de2fr,8,fr,4,0.9048
16,2,de2fr,8,fr,6,0.8975
16,2,en2fr,2,de,4,0.6647
16,2,en2fr,2,de,6,0.6631
16,2,en2fr,2,fr,4,0.9206
16,2,en2fr,2,fr,6,0.9017
16,2,en2fr,3,de,4,0.6936
16,2,en2fr,3,de,6,0.7059
16,2,en2fr,3,fr,4,0.9136
16,2,en2fr,3,fr,6,0.8999
16,2,en2fr,6,de,4,0.6676
16,2,en2fr,6,de,6,0.6815
16,2,en2fr,6,fr,4,0.9029
16,2,en2fr,6,fr,6,0.886
16,2,en2fr,7,de,4,0.68
16,2,en2fr,7,de,6,0.6922
16,2,en2fr,7,fr,4,0.9057
16,2,en2fr,7,fr,6,0.9036
16,2,en2fr,8,de,4,0.7144
16,2,en2fr,8,de,6,0.7077
16,2,en2fr,8,fr,4,0.9135
16,2,en2fr,8,fr,6,0.8915
16,2,en2fr,9,de,4,0.6999
16,2,en2fr,9,de,6,0.6912
16,2,en2fr,9,fr,4,0.9162
16,2,en2fr,9,fr,6,0.8993
16,2,en2fr,0,de,4,0.6741
16,2,en2fr,0,de,6,0.6795
16,2,en2fr,0,fr,4,0.9091
16,2,en2fr,0,fr,6,0.8987
17,2,de2fr,2,de,4,0.7048
17,2,de2fr,2,de,6,0.6967
17,2,de2fr,2,fr,4,0.9052
17,2,de2fr,2,fr,6,0.9111
17,2,de2fr,3,de,4,0.7
17,2,de2fr,3,de,6,0.6793
17,2,de2fr,3,fr,4,0.9108
17,2,de2fr,3,fr,6,0.9067
17,2,de2fr,6,de,4,0.6922
17,2,de2fr,6,de,6,0.6731
17,2,de2fr,6,fr,4,0.9021
17,2,de2fr,6,fr,6,0.9017
17,2,de2fr,7,de,4,0.7037
17,2,de2fr,7,de,6,0.6783
17,2,de2fr,7,fr,4,0.9062
17,2,de2fr,7,fr,6,0.8981
17,2,de2fr,8,de,4,0.7143
17,2,de2fr,8,de,6,0.6935
17,2,de2fr,8,fr,4,0.9277
17,2,de2fr,8,fr,6,0.9258
17,2,en2fr,2,de,4,0.6777
17,2,en2fr,2,de,6,0.6585
17,2,en2fr,2,fr,4,0.918
17,2,en2fr,2,fr,6,0.9246
17,2,en2fr,3,de,4,0.6675
17,2,en2fr,3,de,6,0.6608
17,2,en2fr,3,fr,4,0.9052
17,2,en2fr,3,fr,6,0.9035
17,2,en2fr,6,de,4,0.672
17,2,en2fr,6,de,6,0.6621
17,2,en2fr,6,fr,4,0.9018
17,2,en2fr,6,fr,6,0.9036
17,2,en2fr,7,de,4,0.6956
17,2,en2fr,7,de,6,0.6775
17,2,en2fr,7,fr,4,0.9034
17,2,en2fr,7,fr,6,0.9094
17,2,en2fr,8,de,4,0.7102
17,2,en2fr,8,de,6,0.6786
17,2,en2fr,8,fr,4,0.9101
17,2,en2fr,8,fr,6,0.9076
17,2,en2fr,9,de,4,0.7104
17,2,en2fr,9,de,6,0.6856
17,2,en2fr,9,fr,4,0.9057
17,2,en2fr,9,fr,6,0.9064
17,2,en2fr,0,de,4,0.6837
17,2,en2fr,0,de,6,0.6621
17,2,en2fr,0,fr,4,0.8999
17,2,en2fr,0,fr,6,0.8931
18,2,de2fr,2,de,4,0.7511
18,2,de2fr,2,de,6,0.7367
18,2,de2fr,2,fr,4,0.8995
18,2,de2fr,2,fr,6,0.8831
18,2,de2fr,3,de,4,0.7504
18,2,de2fr,3,de,6,0.7352
18,2,de2fr,3,fr,4,0.9164
18,2,de2fr,3,fr,6,0.9082
18,2,de2fr,6,de,4,0.714
18,2,de2fr,6,de,6,0.7009
18,2,de2fr,6,fr,4,0.8936
18,2,de2fr,6,fr,6,0.8901
18,2,de2fr,7,de,4,0.701
18,2,de2fr,7,de,6,0.6831
18,2,de2fr,7,fr,4,0.9052
18,2,de2fr,7,fr,6,0.8906
18,2,de2fr,8,de,4,0.7378
18,2,de2fr,8,de,6,0.7227
18,2,de2fr,8,fr,4,0.9165
18,2,de2fr,8,fr,6,0.9022
18,2,en2fr,2,de,4,0.7284
18,2,en2fr,2,de,6,0.7068
18,2,en2fr,2,fr,4,0.9091
18,2,en2fr,2,fr,6,0.8923
18,2,en2fr,3,de,4,0.6798
18,2,en2fr,3,de,6,0.6745
18,2,en2fr,3,fr,4,0.9147
18,2,en2fr,3,fr,6,0.9019
18,2,en2fr,6,de,4,0.6762
18,2,en2fr,6,de,6,0.6707
18,2,en2fr,6,fr,4,0.9062
18,2,en2fr,6,fr,6,0.8931
18,2,en2fr,7,de,4,0.6988
18,2,en2fr,7,de,6,0.694
18,2,en2fr,7,fr,4,0.9072
18,2,en2fr,7,fr,6,0.9023
18,2,en2fr,8,de,4,0.7289
18,2,en2fr,8,de,6,0.7162
18,2,en2fr,8,fr,4,0.9209
18,2,en2fr,8,fr,6,0.9129
18,2,en2fr,9,de,4,0.7431
18,2,en2fr,9,de,6,0.7199
18,2,en2fr,9,fr,4,0.8989
18,2,en2fr,9,fr,6,0.8907
18,2,en2fr,0,de,4,0.7084
18,2,en2fr,0,de,6,0.7025
18,2,en2fr,0,fr,4,0.9063
18,2,en2fr,0,fr,6,0.8943
19,2,de2fr,2,de,4,0.709
19,2,de2fr,2,de,6,0.7309
19,2,de2fr,2,fr,4,0.9173
19,2,de2fr,2,fr,6,0.9076
19,2,de2fr,3,de,4,0.6955
19,2,de2fr,3,de,6,0.716
19,2,de2fr,3,fr,4,0.9265
19,2,de2fr,3,fr,6,0.9182
19,2,de2fr,6,de,4,0.6625
19,2,de2fr,6,de,6,0.7028
19,2,de2fr,6,fr,4,0.9014
19,2,de2fr,6,fr,6,0.8878
19,2,de2fr,7,de,4,0.6812
19,2,de2fr,7,de,6,0.6949
19,2,de2fr,7,fr,4,0.904
19,2,de2fr,7,fr,6,0.9055
19,2,de2fr,8,de,4,0.6948
19,2,de2fr,8,de,6,0.7281
19,2,de2fr,8,fr,4,0.9214
19,2,de2fr,8,fr,6,0.9256
19,2,en2fr,2,de,4,0.6454
19,2,en2fr,2,de,6,0.6682
19,2,en2fr,2,fr,4,0.9242
19,2,en2fr,2,fr,6,0.9113
19,2,en2fr,3,de,4,0.6646
19,2,en2fr,3,de,6,0.6943
19,2,en2fr,3,fr,4,0.9133
19,2,en2fr,3,fr,6,0.906
19,2,en2fr,6,de,4,0.6401
19,2,en2fr,6,de,6,0.669
19,2,en2fr,6,fr,4,0.9032
19,2,en2fr,6,fr,6,0.9036
19,2,en2fr,7,de,4,0.6648
19,2,en2fr,7,de,6,0.6902
19,2,en2fr,7,fr,4,0.9089
19,2,en2fr,7,fr,6,0.8977
19,2,en2fr,8,de,4,0.6977
19,2,en2fr,8,de,6,0.7176
19,2,en2fr,8,fr,4,0.933
19,2,en2fr,8,fr,6,0.9186
19,2,en2fr,9,de,4,0.6824
19,2,en2fr,9,de,6,0.7136
19,2,en2fr,9,fr,4,0.9239
19,2,en2fr,9,fr,6,0.9147
19,2,en2fr,0,de,4,0.6623
19,2,en2fr,0,de,6,0.6875
19,2,en2fr,0,fr,4,0.9084
19,2,en2fr,0,fr,6,0.9024
20,2,de2fr,2,de,4,0.7078
20,2,de2fr,2,de,6,0.6869
20,2,de2fr,2,fr,4,0.9107
20,2,de2fr,2,fr,6,0.911
20,2,de2fr,3,de,4,0.728
20,2,de2fr,3,de,6,0.6946
20,2,de2fr,3,fr,4,0.9021
20,2,de2fr,3,fr,6,0.9095
20,2,de2fr,6,de,4,0.6769
20,2,de2fr,6,de,6,0.6554
20,2,de2fr,6,fr,4,0.9217
20,2,de2fr,6,fr,6,0.9031
20,2,de2fr,7,de,4,0.7007
20,2,de2fr,7,de,6,0.6556
20,2,de2fr,7,fr,4,0.9086
20,2,de2fr,7,fr,6,0.8986
20,2,de2fr,8,de,4,0.717
20,2,de2fr,8,de,6,0.6907
20,2,de2fr,8,fr,4,0.9139
20,2,de2fr,8,fr,6,0.9182
20,2,en2fr,2,de,4,0.6757
20,2,en2fr,2,de,6,0.6595
20,2,en2fr,2,fr,4,0.9221
20,2,en2fr,2,fr,6,0.9061
20,2,en2fr,3,de,4,0.7027
20,2,en2fr,3,de,6,0.6861
20,2,en2fr,3,fr,4,0.9064
20,2,en2fr,3,fr,6,0.9068
20,2,en2fr,6,de,4,0.6753
20,2,en2fr,6,de,6,0.6633
20,2,en2fr,6,fr,4,0.8923
20,2,en2fr,6,fr,6,0.8963
20,2,en2fr,7,de,4,0.7005
20,2,en2fr,7,de,6,0.6714
20,2,en2fr,7,fr,4,0.9223
20,2,en2fr,7,fr,6,0.9079
20,2,en2fr,8,de,4,0.7052
20,2,en2fr,8,de,6,0.6772
20,2,en2fr,8,fr,4,0.9257
20,2,en2fr,8,fr,6,0.918
20,2,en2fr,9,de,4,0.6896
20,2,en2fr,9,de,6,0.6624
20,2,en2fr,9,fr,4,0.9141
20,2,en2fr,9,fr,6,0.917
20,2,en2fr,0,de,4,0.7098
20,2,en2fr,0,de,6,0.6823
20,2,en2fr,0,fr,4,0.9183
20,2,en2fr,0,fr,6,0.9176
21,2,de2fr,2,de,4,0.7467
21,2,de2fr,2,de,6,0.7549
21,2,de2fr,2,fr,4,0.9079
21,2,de2fr,2,fr,6,0.8876
21,2,de2fr,3,de,4,0.7149
21,2,de2fr,3,de,6,0.7447
21,2,de2fr,3,fr,4,0.9006
21,2,de2fr,3,fr,6,0.8973
21,2,de2fr,6,de,4,0.7072
21,2,de2fr,6,de,6,0.7211
21,2,de2fr,6,fr,4,0.9051
21,2,de2fr,6,fr,6,0.903
21,2,de2fr,7,de,4,0.6875
21,2,de2fr,7,de,6,0.689
21,2,de2fr,7,fr,4,0.9141
21,2,de2fr,7,fr,6,0.9054
21,2,de2fr,8,de,4,0.736
21,2,de2fr,8,de,6,0.7461
21,2,de2fr,8,fr,4,0.9188
21,2,de2fr,8,fr,6,0.9002
21,2,en2fr,2,de,4,0.6972
21,2,en2fr,2,de,6,0.7076
21,2,en2fr,2,fr,4,0.9137
21,2,en2fr,2,fr,6,0.9203
21,2,en2fr,3,de,4,0.7109
21,2,en2fr,3,de,6,0.7397
21,2,en2fr,3,fr,4,0.9167
21,2,en2fr,3,fr,6,0.9088
21,2,en2fr,6,de,4,0.6887
21,2,en2fr,6,de,6,0.7075
21,2,en2fr,6,fr,4,0.8883
21,2,en2fr,6,fr,6,0.8878
21,2,en2fr,7,de,4,0.6931
21,2,en2fr,7,de,6,0.7115
21,2,en2fr,7,fr,4,0.9055
21,2,en2fr,7,fr,6,0.9086
21,2,en2fr,8,de,4,0.717
21,2,en2fr,8,de,6,0.7343
21,2,en2fr,8,fr,4,0.9177
21,2,en2fr,8,fr,6,0.9183
21,2,en2fr,9,de,4,0.7265
21,2,en2fr,9,de,6,0.7301
